date,week,college,ipeds_id,total_tests,positive_tests,cumulative_cases,cumulative_tests,total_tests_per_1000_enrollment,positive_tests_per_1000_enrollment,cumulative_cases_per_1000_enrollment,cumulative_tests_per_1000_enrollment,enrollment_total,enrollment_fulltime,institution_size_bin,endowment_per_fte,percent_admitted,testing_approach,status,urban_rural_designation,fips,city,state,county,county_population,cases_county,deaths_county,new_cases_county,new_deaths_county,new_cases_per_1000_county,new_deaths_per_1000_county,cases_per_1000_county,deaths_per_1000_county
2020-10-22,41,Amherst College,164465,1136,0,27.0,54788.0,612.3989218328842,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1430,153,10,0,0.06217745445501461,0.0,8.89137598706709,0.9513150531617236
2020-10-23,41,Amherst College,164465,289,0,27.0,54788.0,155.79514824797843,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1435,153,5,0,0.031088727227507305,0.0,8.922464714294597,0.9513150531617236
2020-10-24,41,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1441,153,6,0,0.03730647267300877,0.0,8.959771186967606,0.9513150531617236
2020-10-25,41,Amherst College,164465,968,0,27.0,54788.0,521.8328840970349,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1449,154,8,1,0.04974196356401169,0.0062177454455014615,9.009513150531617,0.9575327986072251
2020-10-26,42,Amherst College,164465,361,0,27.0,54788.0,194.60916442048517,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1458,154,9,0,0.05595970900951315,0.0,9.065472859541131,0.9575327986072251
2020-10-27,42,Amherst College,164465,1077,0,27.0,54788.0,580.5929919137466,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1465,154,7,0,0.04352421811851023,0.0,9.10899707765964,0.9575327986072251
2020-10-28,42,Amherst College,164465,3,0,27.0,54788.0,1.6172506738544474,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1472,155,7,1,0.04352421811851023,0.0062177454455014615,9.15252129577815,0.9637505440527264
2020-10-29,42,Amherst College,164465,1142,0,27.0,54788.0,615.633423180593,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1484,155,12,0,0.07461294534601753,0.0,9.227134241124169,0.9637505440527264
2020-10-30,42,Amherst College,164465,272,0,27.0,54788.0,146.63072776280322,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1503,155,19,0,0.11813716346452775,0.0,9.345271404588697,0.9637505440527264
2020-10-31,42,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1509,155,6,0,0.03730647267300877,0.0,9.382577877261706,0.9637505440527264
2020-11-01,42,Amherst College,164465,937,0,27.0,54788.0,505.12129380053904,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1520,155,11,0,0.06839519990051607,0.0,9.450973077162221,0.9637505440527264
2020-11-02,43,Amherst College,164465,356,0,27.0,54788.0,191.91374663072776,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1521,155,1,0,0.0062177454455014615,0.0,9.457190822607723,0.9637505440527264
2020-11-03,43,Amherst College,164465,1075,0,27.0,54788.0,579.5148247978436,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1537,155,16,0,0.09948392712802338,0.0,9.556674749735745,0.9637505440527264
2020-11-04,43,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1559,156,22,1,0.13679039980103214,0.0062177454455014615,9.693465149536777,0.969968289498228
2020-11-05,43,Amherst College,164465,1108,0,27.0,54788.0,597.3045822102426,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1580,157,21,1,0.1305726543555307,0.0062177454455014615,9.82403780389231,0.9761860349437295
2020-11-06,43,Amherst College,164465,310,0,27.0,54788.0,167.11590296495956,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1604,158,24,1,0.14922589069203507,0.0062177454455014615,9.973263694584345,0.9824037803892308
2020-11-07,43,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1638,158,34,0,0.21140334514704967,0.0,10.184667039731393,0.9824037803892308
2020-11-08,43,Amherst College,164465,939,0,27.0,54788.0,506.1994609164421,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1659,158,21,0,0.1305726543555307,0.0,10.315239694086923,0.9824037803892308
2020-11-09,44,Amherst College,164465,361,0,27.0,54788.0,194.60916442048517,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1674,158,15,0,0.09326618168252192,0.0,10.408505875769446,0.9824037803892308
2020-11-10,44,Amherst College,164465,1051,1,27.0,54788.0,566.5768194070081,0.5390835579514826,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1693,158,19,0,0.11813716346452775,0.0,10.526643039233974,0.9824037803892308
2020-11-11,44,Amherst College,164465,2,0,27.0,54788.0,1.078167115902965,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1730,158,37,0,0.23005658148355407,0.0,10.756699620717528,0.9824037803892308
2020-11-12,44,Amherst College,164465,1119,0,27.0,54788.0,603.2345013477088,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1761,158,31,0,0.19275010881054527,0.0,10.949449729528073,0.9824037803892308
2020-11-13,44,Amherst College,164465,289,0,27.0,54788.0,155.79514824797843,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1815,159,54,1,0.3357582540570789,0.0062177454455014615,11.285207983585153,0.9886215258347324
2020-11-14,44,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1850,160,35,1,0.21762109059255114,0.0062177454455014615,11.502829074177702,0.9948392712802338
2020-11-15,44,Amherst College,164465,930,3,27.0,54788.0,501.3477088948787,1.6172506738544474,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1874,160,24,0,0.14922589069203507,0.0,11.652054964869738,0.9948392712802338
2020-11-16,45,Amherst College,164465,383,3,27.0,54788.0,206.4690026954178,1.6172506738544474,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1895,160,21,0,0.1305726543555307,0.0,11.782627619225268,0.9948392712802338
2020-11-17,45,Amherst College,164465,1026,1,27.0,54788.0,553.0997304582211,0.5390835579514826,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1918,160,23,0,0.1430081452465336,0.0,11.925635764471803,0.9948392712802338
2020-11-18,45,Amherst College,164465,23,0,27.0,54788.0,12.398921832884097,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,1979,160,61,0,0.37928247217558914,0.0,12.304918236647392,0.9948392712802338
2020-11-19,45,Amherst College,164465,355,1,27.0,54788.0,191.3746630727763,0.5390835579514826,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2010,160,31,0,0.19275010881054527,0.0,12.497668345457937,0.9948392712802338
2020-11-20,45,Amherst College,164465,1015,0,27.0,54788.0,547.1698113207547,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2037,160,27,0,0.16787912702853944,0.0,12.665547472486477,0.9948392712802338
2020-11-21,45,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2074,160,37,0,0.23005658148355407,0.0,12.89560405397003,0.9948392712802338
2020-11-22,45,Amherst College,164465,445,0,27.0,54788.0,239.89218328840968,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2105,161,31,1,0.19275010881054527,0.0062177454455014615,13.088354162780576,1.0010570167257353
2020-11-23,46,Amherst College,164465,316,0,27.0,54788.0,170.35040431266845,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2119,161,14,0,0.08704843623702047,0.0,13.175402599017596,1.0010570167257353
2020-11-24,46,Amherst College,164465,344,0,27.0,54788.0,185.44474393530996,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2150,161,31,0,0.19275010881054527,0.0,13.368152707828141,1.0010570167257353
2020-11-25,46,Amherst College,164465,26,0,27.0,54788.0,14.016172506738544,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2185,161,35,0,0.21762109059255114,0.0,13.585773798420693,1.0010570167257353
2020-11-26,46,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2185,161,0,0,0.0,0.0,13.585773798420693,1.0010570167257353
2020-11-27,46,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2231,161,46,0,0.2860162904930672,0.0,13.87179008891376,1.0010570167257353
2020-11-28,46,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2269,161,38,0,0.2362743269290555,0.0,14.108064415842815,1.0010570167257353
2020-11-29,46,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2304,162,35,1,0.21762109059255114,0.0062177454455014615,14.325685506435367,1.0072747621712368
2020-11-30,47,Amherst College,164465,158,1,27.0,54788.0,85.17520215633422,0.5390835579514826,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2322,163,18,1,0.1119194180190263,0.0062177454455014615,14.437604924454392,1.013492507616738
2020-12-01,47,Amherst College,164465,350,0,27.0,54788.0,188.67924528301887,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2345,163,23,0,0.1430081452465336,0.0,14.580613069700927,1.013492507616738
2020-12-02,47,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2390,164,45,1,0.2797985450475658,0.0062177454455014615,14.860411614748493,1.0197102530622397
2020-12-03,47,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2450,165,60,1,0.37306472673008767,0.0062177454455014615,15.233476341478578,1.0259279985077412
2020-12-04,47,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2492,165,42,0,0.2611453087110614,0.0,15.494621650189641,1.0259279985077412
2020-12-05,47,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2536,165,44,0,0.2735807996020643,0.0,15.768202449791707,1.0259279985077412
2020-12-06,47,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2567,166,31,1,0.19275010881054527,0.0062177454455014615,15.960952558602251,1.0321457439532424
2020-12-07,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2597,167,30,1,0.18653236336504384,0.0062177454455014615,16.147484921967294,1.0383634893987441
2020-12-08,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2650,168,53,1,0.32954050861157747,0.0062177454455014615,16.47702543057887,1.0445812348442456
2020-12-09,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2701,169,51,1,0.3171050177205745,0.0062177454455014615,16.79413044829945,1.0507989802897468
2020-12-10,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2774,170,73,1,0.45389541752160667,0.0062177454455014615,17.248025865821052,1.0570167257352483
2020-12-11,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2829,171,55,1,0.3419759995025804,0.0062177454455014615,17.590001865323632,1.06323447118075
2020-12-12,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2892,171,63,0,0.39171796306659207,0.0,17.981719828390226,1.06323447118075
2020-12-13,48,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2935,171,43,0,0.2673630541565628,0.0,18.249082882546787,1.06323447118075
2020-12-14,49,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2966,171,31,0,0.19275010881054527,0.0,18.441832991357334,1.06323447118075
2020-12-15,49,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,2992,172,26,1,0.161661381583038,0.0062177454455014615,18.60349437294037,1.0694522166262512
2020-12-16,49,Amherst College,164465,0,0,27.0,54788.0,0.0,0.0,14.555256064690028,29535.309973045823,1855,1855,"1,000 - 4,999",1223642.0,11.0,regular testing,primarily online,Medium metro,25015,Amherst,Massachusetts,Hampshire,160830,3038,175,46,3,0.2860162904930672,0.018653236336504384,18.889510663433438,1.0881054529627556
